SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW
30-MAR-2021,4,21952,23539,20988,2382,6527,0,13080,0,535,-371,-181,1,109,0,468,0,0
30-MAR-2021,5,22124,23415,21098,2341,6527,0,13080,0,791,233,160,0,134,0,643,0,0
30-MAR-2021,6,21762,23068,20661,2300,6527,0,13080,0,806,268,180,1,89,0,649,0,0
30-MAR-2021,7,21717,23046,20564,2283,6527,0,13080,0,829,990,44,1,78,0,649,0,0
30-MAR-2021,8,21643,23023,20522,2265,6527,0,13080,0,880,1060,42,0,60,0,649,0,0
30-MAR-2021,9,21687,22350,20565,2199,6527,0,13080,0,163,244,274,0,84,0,447,0,0
30-MAR-2021,10,21893,22400,20768,2132,6527,0,13080,0,7,109,293,0,68,0,441,0,0
30-MAR-2021,11,22678,23188,21499,2066,6527,0,13080,0,10,759,410,0,45,66,747,0,0
30-MAR-2021,12,23544,24060,22284,1999,6527,0,13080,0,16,793,426,1,178,219,758,0,0
30-MAR-2021,13,25885,26395,24471,1948,6527,0,13080,0,10,1279,704,0,312,369,623,0,0
30-MAR-2021,14,27964,28475,26357,1897,6527,28,13080,0,12,1317,719,1,320,380,618,0,0
30-MAR-2021,15,30316,30825,28525,1868,6527,437,13080,0,10,1990,583,0,227,235,792,0,0
30-MAR-2021,16,31424,31936,29486,1839,6527,1180,13080,0,13,2002,583,0,184,90,799,0,0
30-MAR-2021,17,32317,32829,30172,1875,6527,2060,13080,0,13,2002,966,0,150,6,991,0,0
30-MAR-2021,18,31851,32361,29643,1911,6527,3040,13080,0,11,2002,993,1,48,59,1000,0,0
30-MAR-2021,19,31232,31888,29068,1952,6527,3980,13080,0,19,2002,993,0,-83,-55,1000,0,0
30-MAR-2021,20,29839,30634,27793,1992,6527,4900,13080,0,23,2002,992,0,-247,-26,999,0,0
30-MAR-2021,21,28252,29289,26314,1993,6527,5660,13080,0,22,2002,993,0,-372,-144,1000,0,0
30-MAR-2021,22,27247,28520,25358,1994,6527,6460,13080,0,22,2002,992,0,-456,-296,999,0,0
30-MAR-2021,23,26696,28121,24789,2019,6527,7080,13080,0,22,2002,993,1,-456,-448,999,0,0
30-MAR-2021,24,26248,27752,24298,2044,6527,7320,13080,0,22,2002,993,0,-456,-526,1000,0,0
30-MAR-2021,25,25933,27446,23957,2038,6527,7840,13080,0,22,2002,993,0,-456,-535,999,0,0
30-MAR-2021,26,25057,26569,23104,2032,6527,8260,13080,0,20,2002,993,0,-456,-536,1000,0,0
30-MAR-2021,27,24689,26199,22730,2019,6527,8190,13080,0,18,2002,993,0,-456,-536,1000,0,0
30-MAR-2021,28,24209,25716,22220,2005,6527,8020,13080,0,16,2002,993,0,-456,-535,1000,0,0
30-MAR-2021,29,24125,25628,22122,1974,6527,7790,13080,0,12,2002,993,0,-456,-535,1000,0,0
30-MAR-2021,30,24313,25816,22257,1942,6527,7250,13080,0,12,2002,993,0,-456,-535,1000,0,0
30-MAR-2021,31,24439,25943,22341,1880,6527,6610,13080,0,12,2002,993,1,-456,-536,1000,0,0
30-MAR-2021,32,25246,26749,23052,1818,6527,5790,13080,0,12,2001,993,1,-456,-535,999,0,0
30-MAR-2021,33,26336,27788,24029,1691,6527,4820,13080,0,12,2002,993,0,-456,-484,1019,0,0
30-MAR-2021,34,27862,29361,25407,1564,6527,3870,13080,0,11,2002,993,0,-456,-532,1020,0,0
30-MAR-2021,35,29438,30940,26821,1413,6527,2950,13080,0,11,2002,993,0,-456,-535,1019,0,0
30-MAR-2021,36,30458,31963,27774,1262,6527,1950,13080,0,13,2002,993,0,-456,-536,1019,0,0
30-MAR-2021,37,31293,32798,28665,1181,6527,1060,13080,0,14,2002,993,0,-456,-536,1020,0,0
30-MAR-2021,38,31827,33326,29182,1100,6527,406,13080,0,10,2002,993,0,-455,-535,1019,0,0
30-MAR-2021,39,32461,33938,29810,1138,6527,59,13080,0,7,2002,993,0,-455,-516,1019,0,0
30-MAR-2021,40,33098,34508,30354,1176,6527,1,13080,0,7,2002,993,0,-397,-507,1019,0,0
30-MAR-2021,41,33196,34690,30371,1187,6527,0,13080,0,9,2001,992,1,-451,-535,1019,0,0
30-MAR-2021,42,32178,33681,29471,1197,6527,0,13080,0,13,2002,993,0,-456,-535,1019,0,0
30-MAR-2021,43,31042,32543,28460,1177,6527,0,13080,0,10,2002,993,1,-456,-536,1000,0,0
30-MAR-2021,44,29462,30939,27033,1156,6527,0,13080,0,11,2002,992,0,-451,-516,1000,0,0
30-MAR-2021,45,27855,29123,25528,1136,6527,0,13080,0,10,1824,958,1,-376,-383,1000,0,0
30-MAR-2021,46,26120,27321,23946,1115,6527,0,13080,0,9,1818,954,0,-448,-245,999,0,0
30-MAR-2021,47,24324,25317,22256,1087,6527,0,13080,0,6,1806,900,0,-387,-101,905,0,0
30-MAR-2021,48,23054,23941,21058,1058,6527,0,13080,0,5,1805,895,0,-360,-23,901,0,0
31-MAR-2021,1,22021,23126,20049,976,6527,0,13080,0,2,1709,851,1,-454,-150,854,0,0
31-MAR-2021,2,21578,22740,19631,893,6527,0,13080,0,2,1706,848,1,-456,-205,853,0,0
31-MAR-2021,3,21619,22745,19706,872,6527,0,13080,0,2,1681,848,0,-456,-169,852,0,0
31-MAR-2021,4,22242,23215,20340,851,6527,0,13080,0,2,1680,848,1,-443,-29,853,0,0
31-MAR-2021,5,22083,22939,20194,826,6527,0,13080,0,1,1705,848,0,-356,0,710,0,0
31-MAR-2021,6,21782,22605,19867,800,6527,0,13080,0,6,1706,848,0,-318,0,705,0,0
31-MAR-2021,7,21573,22569,19626,770,6527,0,13080,0,166,1647,848,0,-318,-13,707,0,0
31-MAR-2021,8,21440,22620,19505,739,6527,0,13080,0,267,1644,840,1,-305,-109,708,0,0
31-MAR-2021,9,21348,22341,19426,724,6527,0,13080,0,188,1395,548,1,-285,-21,847,0,0
31-MAR-2021,10,21493,22468,19586,709,6527,0,13080,0,212,1372,524,0,-264,0,851,0,0
31-MAR-2021,11,22229,23036,20229,708,6527,0,13080,0,6,1323,399,0,-302,0,820,0,0
31-MAR-2021,12,23183,23907,21127,706,6527,0,13080,0,10,1315,395,1,-168,-47,818,0,0
31-MAR-2021,13,25295,25841,23058,698,6527,0,13080,0,7,932,522,0,-37,-3,589,0,0
31-MAR-2021,14,26924,27504,24581,690,6527,14,13080,0,15,933,535,1,-50,-16,581,0,0
31-MAR-2021,15,29432,30261,26884,686,6527,234,13080,0,15,1778,689,0,-196,-119,885,0,0
31-MAR-2021,16,30780,31635,28011,681,6527,688,13080,0,6,1864,707,0,-299,-51,897,0,0
31-MAR-2021,17,31094,32190,28196,683,6527,1370,13080,0,9,1999,974,0,-432,-156,996,0,0
31-MAR-2021,18,30737,32012,27857,685,6527,2200,13080,0,12,2003,992,0,-456,-308,1000,0,0
31-MAR-2021,19,30584,32011,27703,692,6527,2920,13080,0,12,2002,993,1,-456,-460,999,0,0
31-MAR-2021,20,29974,31476,27106,698,6527,3640,13080,0,12,2002,992,0,-456,-535,1000,0,0
31-MAR-2021,21,29486,30988,26649,724,6527,4440,13080,0,11,2004,993,0,-456,-536,1000,0,0
31-MAR-2021,22,28803,30303,25985,749,6527,5000,13080,0,10,2003,992,0,-456,-535,999,0,0
31-MAR-2021,23,28089,29589,25286,770,6527,5390,13080,0,10,2003,993,0,-456,-535,999,0,0
31-MAR-2021,24,27801,29302,25042,791,6527,5730,13080,0,9,2003,993,1,-456,-536,1000,0,0
31-MAR-2021,25,27910,29412,25123,844,6527,5820,13080,0,10,2003,993,1,-456,-536,999,0,0
31-MAR-2021,26,27373,28873,24690,897,6527,5500,13080,0,9,2003,993,0,-456,-535,999,0,0
31-MAR-2021,27,27249,28747,24621,973,6527,5640,13080,0,6,2003,993,0,-456,-536,1000,0,0
31-MAR-2021,28,26915,28413,24380,1049,6527,5400,13080,0,6,2003,993,0,-456,-536,1000,0,0
31-MAR-2021,29,26890,28388,24412,1156,6527,5170,13080,0,6,2004,993,0,-456,-536,1000,0,0
31-MAR-2021,30,26849,28346,24422,1262,6527,4660,13080,0,6,2003,993,0,-456,-535,999,0,0
31-MAR-2021,31,27097,28595,24740,1311,6527,4040,13080,0,6,2003,993,0,-456,-536,1000,0,0
31-MAR-2021,32,27660,29156,25351,1360,6527,3710,13080,0,6,2003,993,1,-456,-535,999,0,0
31-MAR-2021,33,28596,30093,26224,1411,6527,3060,13080,0,6,2003,993,1,-456,-536,1019,0,0
31-MAR-2021,34,29619,31115,27181,1461,6527,2520,13080,0,6,2003,993,1,-456,-535,1019,0,0
31-MAR-2021,35,30629,32126,28082,1497,6527,1940,13080,0,6,2003,993,1,-456,-536,924,0,0
31-MAR-2021,36,31078,32579,28518,1532,6527,1450,13080,0,10,2003,993,0,-456,-536,921,0,0
31-MAR-2021,37,31758,33252,29261,1561,6527,920,13080,0,4,1955,993,0,-456,-535,977,0,0
31-MAR-2021,38,32002,33505,29501,1589,6527,428,13080,0,12,1952,984,0,-456,-536,979,0,0
31-MAR-2021,39,32046,33549,29588,1593,6527,82,13080,0,12,1733,669,0,-456,-536,1018,0,0
31-MAR-2021,40,32342,33802,29850,1596,6527,1,13080,0,6,1713,656,0,-420,-535,1019,0,0
31-MAR-2021,41,32491,33987,29938,1602,6527,0,13080,0,7,1917,971,0,-455,-535,1019,0,0
31-MAR-2021,42,31440,32941,28967,1608,6527,0,13080,0,11,1922,979,0,-455,-536,1019,0,0
31-MAR-2021,43,29705,31205,27329,1618,6527,0,13080,0,11,1784,501,0,-455,-535,898,0,0
31-MAR-2021,44,27909,29409,25705,1627,6527,0,13080,0,11,1779,471,0,-455,-535,893,0,0
31-MAR-2021,45,26174,27609,24141,1630,6527,0,13080,0,11,1944,570,0,-455,-470,962,0,0
31-MAR-2021,46,24407,25888,22498,1633,6527,0,13080,0,11,1950,584,0,-455,-516,964,0,0
31-MAR-2021,47,22842,24211,21036,1644,6527,0,13080,0,17,1901,831,0,-387,-466,857,0,0
31-MAR-2021,48,20892,22223,19173,1654,6527,0,13080,0,281,1899,846,0,-236,-315,854,0,0
01-APR-2021,1,19994,21312,18253,1725,6527,0,13080,0,572,1803,758,0,-84,-163,759,0,0
01-APR-2021,2,19999,21438,18244,1795,6527,0,13080,0,915,1800,750,0,14,-25,756,0,0
01-APR-2021,3,20482,21701,18745,1782,6527,0,13080,0,703,1664,705,0,-17,0,661,0,0
01-APR-2021,4,20926,21723,19183,1768,6527,0,13080,0,298,1656,697,0,68,0,657,0,0
01-APR-2021,5,20685,21728,18945,1786,6527,0,13080,0,544,1426,518,0,189,0,743,0,0
01-APR-2021,6,20333,21518,18550,1804,6527,0,13080,0,686,1404,506,0,83,0,746,0,0
01-APR-2021,7,20004,21194,18154,1784,6527,0,13080,0,691,1339,505,0,72,0,800,0,0
01-APR-2021,8,19755,21304,17884,1763,6527,0,13080,0,989,1335,505,0,-61,0,802,0,0
01-APR-2021,9,19628,21102,17740,1823,6527,0,13080,0,954,1139,499,0,-21,0,707,0,0
01-APR-2021,10,19533,21051,17589,1883,6527,0,13080,0,1019,1118,489,0,82,0,704,0,0
01-APR-2021,11,20160,21471,18103,1887,6527,0,13080,0,812,552,170,0,242,63,697,0,0
01-APR-2021,12,21120,22038,19040,1890,6527,0,13080,0,419,528,158,0,376,110,697,0,0
01-APR-2021,13,23318,23866,21040,1914,6527,0,13080,0,49,545,536,0,401,244,528,0,0
01-APR-2021,14,25058,25571,22639,1938,6527,2,13080,0,14,574,556,0,390,179,522,0,0
01-APR-2021,15,27758,28271,25149,1935,6527,93,13080,0,14,1018,322,0,275,53,702,0,0
01-APR-2021,16,29358,29872,26645,1932,6527,370,13080,0,14,1020,320,0,243,120,709,0,0
01-APR-2021,17,30142,30651,27329,1970,6527,757,13080,0,10,1033,803,0,103,24,906,0,0
01-APR-2021,18,30261,30773,27433,2008,6527,1300,13080,0,13,1015,840,0,73,0,913,0,0
01-APR-2021,19,30732,31294,27866,2066,6527,1820,13080,0,10,1899,983,0,-53,0,996,0,0
01-APR-2021,20,30434,31121,27633,2123,6527,2430,13080,0,12,1952,993,0,-176,0,999,0,0
01-APR-2021,21,29874,30701,27101,2150,6527,3050,13080,0,11,1904,993,0,-317,0,1000,0,0
01-APR-2021,22,29424,30246,26669,2177,6527,3490,13080,0,7,1902,993,0,-316,0,999,0,0
01-APR-2021,23,28983,29808,26219,2189,6527,3890,13080,0,8,1999,993,0,-310,-8,999,0,0
01-APR-2021,24,28846,29515,26049,2200,6527,4220,13080,0,10,2002,993,0,-160,0,999,0,0
01-APR-2021,25,28891,29513,26078,2153,6527,4580,13080,0,9,2002,993,0,-113,0,999,0,0
01-APR-2021,26,28507,29146,25697,2105,6527,5050,13080,0,11,2002,993,0,-128,0,999,0,0
01-APR-2021,27,28222,28847,25433,2075,6527,4980,13080,0,9,2002,993,0,-116,0,1000,0,0
01-APR-2021,28,27896,28597,25134,2045,6527,4700,13080,0,7,2002,993,0,-194,0,1000,0,0
01-APR-2021,29,27756,28458,25046,2020,6527,4520,13080,0,5,2002,993,0,-197,0,999,0,0
01-APR-2021,30,27471,28178,24781,1995,6527,4200,13080,0,5,2002,993,0,-202,0,1000,0,0
01-APR-2021,31,27603,28273,24902,1947,6527,3840,13080,0,5,2002,993,0,-165,0,999,0,0
01-APR-2021,32,27959,28547,25244,1899,6527,3610,13080,0,5,2001,993,0,-83,0,1000,0,0
01-APR-2021,33,28595,29247,25835,1889,6527,3350,13080,0,5,2002,993,0,-147,0,1019,0,0
01-APR-2021,34,29401,30064,26576,1879,6527,2790,13080,0,6,2002,993,0,-157,0,1019,0,0
01-APR-2021,35,30525,31110,27613,1842,6527,2110,13080,0,7,2002,993,0,-78,0,1019,0,0
01-APR-2021,36,31487,31991,28541,1804,6527,1450,13080,0,4,2002,993,0,50,47,1019,0,0
01-APR-2021,37,32147,32667,29218,1736,6527,864,13080,0,4,2001,993,0,-16,4,1019,0,0
01-APR-2021,38,32234,32756,29321,1668,6527,381,13080,0,4,2002,993,0,-18,0,1019,0,0
01-APR-2021,39,32520,33024,29612,1614,6527,78,13080,0,4,2002,993,0,82,0,1019,0,0
01-APR-2021,40,32663,33167,29738,1559,6527,1,13080,0,4,2002,993,0,215,5,1019,0,0
01-APR-2021,41,33011,33518,29955,1543,6527,0,13080,0,7,2002,993,0,196,58,1019,0,0
01-APR-2021,42,32331,32837,29318,1526,6527,0,13080,0,6,2001,993,0,51,0,1019,0,0
01-APR-2021,43,31257,31814,28338,1490,6527,0,13080,0,5,2001,993,0,-52,0,1000,0,0
01-APR-2021,44,29883,30389,27111,1454,6527,0,13080,0,6,2002,991,0,71,0,1000,0,0
01-APR-2021,45,28248,28754,25627,1416,6527,0,13080,0,6,1858,924,0,212,12,929,0,0
01-APR-2021,46,26691,27195,24199,1377,6527,0,13080,0,4,1852,918,0,129,0,927,0,0
01-APR-2021,47,25123,25628,22766,1331,6527,0,13080,0,5,1709,853,0,134,0,856,0,0
01-APR-2021,48,24033,24539,21758,1284,6527,0,13080,0,6,1704,846,0,206,0,854,0,0
02-APR-2021,1,23152,23658,20925,1242,6527,0,13080,0,6,1559,781,0,214,0,782,0,0
02-APR-2021,2,22706,23277,20527,1199,6527,0,13080,0,71,1554,775,0,128,0,780,0,0
02-APR-2021,3,22646,23212,20513,1196,6527,0,13080,0,66,1555,757,0,251,0,781,0,0
02-APR-2021,4,23053,23569,20956,1192,6527,0,13080,0,16,1555,756,0,381,11,781,0,0
02-APR-2021,5,22981,23488,20887,1197,6527,0,13080,0,7,1554,756,0,394,0,781,0,0
02-APR-2021,6,22631,23138,20520,1202,6527,0,13080,0,7,1554,756,0,391,0,781,0,0
02-APR-2021,7,22232,22809,20111,1209,6527,0,13080,0,77,1554,756,0,282,0,781,0,0
02-APR-2021,8,21862,22444,19756,1215,6527,0,13080,0,82,1555,756,0,134,0,781,0,0
02-APR-2021,9,21625,22277,19539,1251,6527,0,13080,0,152,1555,756,0,44,0,781,0,0
02-APR-2021,10,21533,22186,19439,1286,6527,0,13080,0,153,1555,756,0,14,0,780,0,0
02-APR-2021,11,21886,22484,19757,1287,6527,0,13080,0,15,1555,756,0,-83,0,780,0,0
02-APR-2021,12,22266,22883,20105,1288,6527,0,13080,0,7,1555,759,0,-110,0,779,0,0
02-APR-2021,13,23491,24103,21184,1286,6527,0,13080,0,5,1613,870,0,-107,0,878,0,0
02-APR-2021,14,24392,24964,22002,1284,6527,5,13080,0,2,1615,881,0,-70,0,881,0,0
02-APR-2021,15,25626,26184,23095,1301,6527,146,13080,0,2,1987,986,0,-19,-37,995,0,0
02-APR-2021,16,26576,27079,23954,1317,6527,506,13080,0,3,2002,993,0,69,14,1000,0,0
02-APR-2021,17,27370,27878,24625,1389,6527,969,13080,0,8,2002,993,0,25,0,999,0,0
02-APR-2021,18,27976,28547,25125,1460,6527,1460,13080,0,4,2002,993,0,-67,0,999,0,0
02-APR-2021,19,28076,28858,25149,1491,6527,2130,13080,0,7,2002,993,0,-221,-54,1000,0,0
02-APR-2021,20,28203,29035,25246,1521,6527,2880,13080,0,5,2002,993,0,-317,-10,999,0,0
02-APR-2021,21,27662,28542,24758,1595,6527,3790,13080,0,9,2002,993,0,-371,0,1000,0,0
02-APR-2021,22,27174,28039,24307,1668,6527,4540,13080,0,8,2002,993,0,-357,0,1000,0,0
02-APR-2021,23,26506,27309,23725,1721,6527,5110,13080,0,6,2001,993,0,-297,0,1000,0,0
02-APR-2021,24,26089,26836,23338,1774,6527,5640,13080,0,6,2001,991,0,-241,0,1000,0,0
02-APR-2021,25,25672,26463,22950,1810,6527,6060,13080,0,6,1862,925,0,-285,0,854,0,0
02-APR-2021,26,24851,25612,22194,1846,6527,6560,13080,0,6,1853,921,1,-255,0,849,0,0
02-APR-2021,27,23990,24918,21376,1867,6527,6740,13080,0,6,1852,921,0,-396,-26,924,0,0
02-APR-2021,28,23220,24306,20644,1887,6527,6860,13080,0,6,1852,921,0,-455,-125,927,0,0
02-APR-2021,29,23015,23987,20498,1896,6527,6680,13080,0,4,1852,920,0,-443,-25,926,0,0
02-APR-2021,30,22734,23754,20245,1905,6527,6220,13080,0,2,1852,920,0,-454,-64,926,0,0
02-APR-2021,31,22412,23583,19933,1898,6527,5700,13080,0,2,1854,920,0,-454,-215,927,0,0
02-APR-2021,32,22692,23883,20249,1891,6527,5110,13080,0,2,1852,922,0,-454,-235,927,0,0
02-APR-2021,33,23841,24943,21348,1920,6527,4490,13080,0,2,1948,965,0,-455,-145,974,0,0
02-APR-2021,34,25317,26418,22753,1949,6527,3630,13080,0,2,1952,969,0,-423,-176,976,0,0
02-APR-2021,35,27688,28556,25016,1884,6527,2700,13080,0,2,1904,990,0,-330,-36,1018,0,0
02-APR-2021,36,29307,30096,26584,1818,6527,1930,13080,0,7,1901,992,0,-282,0,1020,0,0
02-APR-2021,37,30521,31416,27765,1623,6527,1250,13080,0,0,1974,993,0,-395,0,1019,0,0
02-APR-2021,38,30998,31789,28205,1428,6527,586,13080,0,2,1977,993,0,-289,0,1020,0,0
02-APR-2021,39,31155,31844,28363,1372,6527,147,13080,0,5,2000,993,0,-184,0,1019,0,0
02-APR-2021,40,31488,32192,28668,1316,6527,6,13080,0,3,2002,993,0,-201,0,1020,0,0
02-APR-2021,41,31947,32584,29051,1319,6527,0,13080,0,4,2001,993,0,-133,0,1019,0,0
02-APR-2021,42,31505,32188,28655,1322,6527,0,13080,0,6,2002,993,0,-177,0,1020,0,0
02-APR-2021,43,30267,30853,27502,1320,6527,0,13080,0,11,2001,993,1,-75,53,1001,0,0
02-APR-2021,44,29019,29694,26387,1317,6527,0,13080,0,11,2002,993,0,-164,10,1000,0,0
02-APR-2021,45,27829,28478,25346,1319,6527,0,13080,0,15,2001,993,0,-134,0,1000,0,0
02-APR-2021,46,26075,26835,23677,1320,6527,0,13080,0,12,2001,992,0,-248,0,1000,0,0
02-APR-2021,47,24307,25064,22047,1310,6527,0,13080,0,11,1905,948,0,-246,0,953,0,0
02-APR-2021,48,23040,23740,20842,1300,6527,0,13080,0,11,1902,942,0,-189,0,952,0,0
03-APR-2021,1,21985,22876,19847,1293,6527,0,13080,0,9,1711,854,0,-332,-50,856,0,0
03-APR-2021,2,21399,22295,19277,1285,6527,0,13080,0,11,1704,847,0,-381,-4,853,0,0
03-APR-2021,3,21396,22141,19315,1278,6527,0,13080,0,10,1609,803,1,-235,0,805,0,0
03-APR-2021,4,21951,22545,19892,1270,6527,0,13080,0,9,1605,800,1,-85,0,803,0,0
03-APR-2021,5,21974,22522,19905,1267,6527,0,13080,0,12,1604,800,1,-36,0,804,0,0
03-APR-2021,6,21464,22284,19410,1264,6527,0,13080,0,148,1605,800,0,-171,-1,804,0,0
03-APR-2021,7,21022,22089,18969,1263,6527,0,13080,0,288,1605,800,0,-279,0,804,0,0
03-APR-2021,8,20836,22040,18826,1261,6527,0,13080,0,297,1605,800,0,-407,0,804,0,0
03-APR-2021,9,20644,22394,18685,1265,6527,0,13080,0,842,1604,800,1,-408,0,804,0,0
03-APR-2021,10,20559,22575,18595,1268,6527,0,13080,0,1131,1603,800,0,-385,0,804,0,0
03-APR-2021,11,20693,22545,18680,1276,6527,0,13080,0,970,1605,800,0,-382,0,803,0,0
03-APR-2021,12,21038,22631,18983,1284,6527,0,13080,0,705,1605,800,0,-388,0,804,0,0
03-APR-2021,13,22069,23404,19898,1294,6527,0,13080,0,396,1605,800,0,-439,0,803,0,0
03-APR-2021,14,22687,23963,20471,1303,6527,3,13080,0,379,1606,801,0,-342,-55,803,0,0
03-APR-2021,15,23963,25116,21634,1303,6527,103,13080,0,16,1706,845,0,-432,-205,852,0,0
03-APR-2021,16,24986,26278,22566,1303,6527,363,13080,0,7,1703,849,1,-455,-330,853,0,0
03-APR-2021,17,26185,27405,23620,1353,6527,716,13080,0,5,1895,870,1,-455,-260,947,0,0
03-APR-2021,18,27054,28347,24379,1403,6527,1100,13080,0,5,1902,875,0,-455,-333,951,0,0
03-APR-2021,19,27865,29168,25138,1419,6527,1510,13080,0,6,1998,985,0,-455,-342,998,0,0
03-APR-2021,20,28000,29306,25289,1435,6527,1970,13080,0,6,2002,993,0,-455,-345,1000,0,0
03-APR-2021,21,27835,29185,25119,1415,6527,2490,13080,0,6,2001,991,1,-455,-389,1000,0,0
03-APR-2021,22,27797,29025,25102,1395,6527,2990,13080,0,6,2002,991,1,-455,-267,1000,0,0
03-APR-2021,23,27739,28902,25089,1356,6527,3550,13080,0,6,2002,992,0,-455,-202,1000,0,0
03-APR-2021,24,27185,28242,24559,1316,6527,4040,13080,0,5,2002,991,0,-455,-97,1000,0,0
03-APR-2021,25,26877,27904,24290,1267,6527,4600,13080,0,7,1909,948,0,-455,-65,954,0,0
03-APR-2021,26,26409,27539,23864,1217,6527,5190,13080,0,6,1904,944,0,-455,-169,951,0,0
03-APR-2021,27,25597,26792,23122,1199,6527,5510,13080,0,6,1904,944,0,-455,-234,952,0,0
03-APR-2021,28,24828,26073,22432,1181,6527,5640,13080,0,5,1904,944,0,-455,-285,952,0,0
03-APR-2021,29,24466,25862,22145,1161,6527,5580,13080,0,5,1904,945,0,-455,-436,951,0,0
03-APR-2021,30,24013,25451,21741,1140,6527,5480,13080,0,5,1904,945,0,-455,-478,951,0,0
03-APR-2021,31,24042,25504,21770,1113,6527,5220,13080,0,5,1906,945,1,-455,-502,952,0,0
03-APR-2021,32,23922,25355,21670,1086,6527,4930,13080,0,9,1905,945,0,-455,-469,952,0,0
03-APR-2021,33,24588,26071,22277,1083,6527,4440,13080,0,9,1903,944,0,-455,-519,951,0,0
03-APR-2021,34,26034,27413,23629,1080,6527,3920,13080,0,9,1903,945,0,-455,-415,951,0,0
03-APR-2021,35,27795,29205,25256,1035,6527,3270,13080,0,9,1999,990,0,-440,-461,1017,0,0
03-APR-2021,36,29174,30378,26571,990,6527,2420,13080,0,12,2002,993,0,-343,-349,1019,0,0
03-APR-2021,37,30270,31573,27642,918,6527,1520,13080,0,9,2002,993,0,-432,-362,1020,0,0
03-APR-2021,38,30766,31951,28123,846,6527,796,13080,0,14,2002,993,0,-413,-258,1019,0,0
03-APR-2021,39,31154,32251,28531,812,6527,208,13080,0,7,2002,993,0,-410,-180,1020,0,0
03-APR-2021,40,31524,32640,28900,778,6527,9,13080,0,7,2002,993,0,-395,-214,1019,0,0
03-APR-2021,41,31898,32912,29208,769,6527,0,13080,0,6,2002,993,0,-422,-86,1020,0,0
03-APR-2021,42,31444,32560,28794,760,6527,0,13080,0,9,2002,993,0,-455,-152,1020,0,0
03-APR-2021,43,30352,31485,27801,755,6527,0,13080,0,7,2002,993,0,-456,-170,1000,0,0
03-APR-2021,44,29358,30526,26981,749,6527,0,13080,0,6,2002,993,0,-456,-206,1000,0,0
03-APR-2021,45,28406,29444,26172,743,6527,0,13080,0,5,2001,991,1,-456,-77,1000,0,0
03-APR-2021,46,27073,28198,24880,736,6527,0,13080,0,5,2002,990,0,-456,-164,999,0,0
03-APR-2021,47,25556,26686,23519,730,6527,0,13080,0,5,1907,947,0,-456,-169,953,0,0
03-APR-2021,48,24418,25379,22458,723,6527,0,13080,0,5,1904,941,0,-424,-32,952,0,0
04-APR-2021,1,23449,24517,21575,721,6527,0,13080,0,5,1712,854,0,-456,-107,856,0,0
04-APR-2021,2,22900,24008,21098,719,6527,0,13080,0,5,1706,848,0,-438,-165,853,0,0
04-APR-2021,3,22995,23838,21225,727,6527,0,13080,0,5,1705,848,0,-307,-31,853,0,0
04-APR-2021,4,23480,24190,21743,734,6527,0,13080,0,3,1705,848,0,-207,0,853,0,0
04-APR-2021,5,23318,24151,21608,772,6527,0,13080,0,5,1705,848,0,-313,-15,854,0,0
04-APR-2021,6,22960,23803,21290,810,6527,0,13080,0,4,1706,847,0,-228,-111,854,0,0
04-APR-2021,7,22470,23074,20826,842,6527,0,13080,0,3,1610,803,0,-79,-22,805,0,0
04-APR-2021,8,22198,22701,20602,873,6527,0,13080,0,3,1607,800,0,50,0,804,0,0
04-APR-2021,9,21887,22446,20323,962,6527,0,13080,0,3,1607,800,0,-56,0,804,0,0
04-APR-2021,10,21178,21875,19624,1050,6527,0,13080,0,3,1607,800,1,-194,0,804,0,0
04-APR-2021,11,21195,21935,19657,1101,6527,0,13080,0,2,1608,800,0,-238,0,803,0,0
04-APR-2021,12,21256,21962,19744,1151,6527,0,13080,0,2,1608,800,1,-204,0,803,0,0
04-APR-2021,13,21660,22370,20114,1204,6527,0,13080,0,8,1608,800,0,-202,0,804,0,0
04-APR-2021,14,21819,22491,20350,1256,6527,40,13080,0,9,1609,800,0,-163,0,803,0,0
04-APR-2021,15,22461,23135,20949,1290,6527,435,13080,0,6,1619,800,0,-168,0,804,0,0
04-APR-2021,16,22880,23438,21316,1324,6527,1160,13080,0,6,1608,800,0,-52,0,803,0,0
04-APR-2021,17,23061,23696,21445,1438,6527,2030,13080,0,6,1608,800,0,-129,0,804,0,0
04-APR-2021,18,23294,23872,21628,1552,6527,2960,13080,0,6,1607,800,1,-72,0,804,0,0
04-APR-2021,19,23144,23878,21392,1713,6527,3930,13080,0,7,1607,800,0,-178,-49,805,0,0
04-APR-2021,20,22915,23596,21168,1874,6527,4970,13080,0,6,1607,798,0,-158,-17,805,0,0
04-APR-2021,21,22716,23611,20974,2075,6527,6000,13080,0,3,1415,709,0,-285,-107,711,0,0
